step,time_fs,temperature_K,kinetic_eV,potential_eV,total_eV,pressure_GPa,volume_A3,a_A,b_A,c_A,alpha_deg,beta_deg,gamma_deg
3170,3170.0,199.12425727135133,25.532882205536684,-996519.8788233845,-996494.345941179,-0.7778845795500473,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3180,3180.0,199.04273966536172,25.522429539146703,-996519.8970727823,-996494.3746432432,-1.0366931335265648,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3190,3190.0,196.28023929273516,25.168205510524686,-996519.520429201,-996494.3522236905,-0.7381443844072119,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3200,3200.0,201.2918304522446,25.81082117418885,-996520.2455910512,-996494.434769877,-0.6244483737209925,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3210,3210.0,204.12746818073583,26.174423304292358,-996520.6484537842,-996494.4740304799,-0.8787524792700111,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3220,3220.0,205.42542612807347,26.34085509834521,-996520.8210852566,-996494.4802301583,-0.5192159382021325,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3230,3230.0,199.65945996409332,25.601509039339483,-996520.0487738231,-996494.4472647838,-0.5488140479963739,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3240,3240.0,205.37243081096116,26.33405972741544,-996520.7736819569,-996494.4396222295,-0.7395172214642659,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3250,3250.0,199.85168350365296,25.626157070975427,-996520.0659291376,-996494.4397720667,-0.5611057178857746,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3260,3260.0,198.4781499040975,25.450034522756678,-996519.8466417415,-996494.3966072187,-0.6240238952926567,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3270,3270.0,201.86345936501843,25.884118791943397,-996520.2771299967,-996494.3930112048,-0.6941409216876225,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3280,3280.0,198.92529415007414,25.507369985135057,-996519.9580526673,-996494.4506826822,-0.6440110837707226,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3290,3290.0,200.48305200770864,25.707114850119186,-996520.1480068013,-996494.4408919511,-0.5612219600310705,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3300,3300.0,199.83929613532533,25.62456868982749,-996520.0144732037,-996494.3899045138,-1.0202099710812749,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3310,3310.0,198.2654932684498,25.422766439487347,-996519.8208870885,-996494.398120649,-0.9258889728107518,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3320,3320.0,197.73228902459272,25.35439585854229,-996519.7763493033,-996494.4219534447,-0.7961849685594558,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3330,3330.0,194.50397119688452,24.94044197895754,-996519.3058267242,-996494.3653847452,-1.0945606164317274,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3340,3340.0,192.62164523693843,24.69907908492182,-996519.0740882198,-996494.3750091349,-0.5675859940840263,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3350,3350.0,193.9330528970853,24.86723548017375,-996519.2418845696,-996494.3746490894,-0.7192855843287693,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3360,3360.0,195.3945624967609,25.05463882802366,-996519.3717314744,-996494.3170926464,-0.8646021186301941,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3370,3370.0,199.47593872785447,25.577976868165003,-996519.8606654434,-996494.2826885752,-0.5047608710524004,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3380,3380.0,203.74418092437358,26.125275960308826,-996520.4291565126,-996494.3038805523,-0.8733781273720743,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3390,3390.0,199.73759314976354,25.611527735471228,-996519.9182433141,-996494.3067155787,-0.7572091394540081,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3400,3400.0,202.79626927221284,26.00372915889179,-996520.319321565,-996494.3155924061,-0.5971186273358631,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3410,3410.0,201.02391318064707,25.77646724749871,-996520.0877832728,-996494.3113160253,-0.7679877650927033,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3420,3420.0,195.2167854830822,25.03184321481555,-996519.3208944935,-996494.2890512787,-0.7103818039062633,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3430,3430.0,196.27917470574235,25.168069002925574,-996519.3586798626,-996494.1906108597,-0.5573902914197275,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3440,3440.0,196.5509465357449,25.202917183741548,-996519.435127247,-996494.2322100633,-0.4952866677539222,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3450,3450.0,199.6798333725284,25.604121437471317,-996519.7970885905,-996494.1929671529,-0.5886080588978656,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3460,3460.0,200.5056885309663,25.710017438130315,-996519.9375362942,-996494.2275188561,-0.4349773914578491,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3470,3470.0,197.64737050857758,25.34350710748707,-996519.6246398577,-996494.2811327502,-0.6682820127527288,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3480,3480.0,201.76353187847036,25.87130550250247,-996520.2201840394,-996494.348878537,-0.8464529470847589,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3490,3490.0,202.3175159674847,25.942340597283863,-996520.261881611,-996494.3195410137,-0.8830592831357394,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3500,3500.0,199.66791217225827,25.602592831130647,-996519.9727835692,-996494.3701907381,-1.2847643388120138,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3510,3510.0,195.35299606820237,25.04930893633375,-996519.361975979,-996494.3126670426,-1.115226406955483,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3520,3520.0,203.10247415609697,26.042992548185037,-996520.3628776888,-996494.3198851406,-0.8540379525229427,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3530,3530.0,202.2313616781423,25.931293388111936,-996520.2810313352,-996494.3497379471,-0.8694164810178231,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3540,3540.0,206.95407519879586,26.53686746364518,-996520.8687827397,-996494.3319152761,-0.9309959904101787,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3550,3550.0,203.79463748768484,26.131745797309986,-996520.4498087,-996494.3180629027,-0.8126100514935041,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3560,3560.0,201.5506435182255,25.844007706143817,-996520.1643892622,-996494.320381556,-0.33454503344959174,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3570,3570.0,195.31074904244088,25.043891774471685,-996519.3034964236,-996494.2596046492,-0.4620762919849045,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3580,3580.0,196.56644094489482,25.204903967918877,-996519.4827091026,-996494.2778051347,-0.4222080439731559,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3590,3590.0,206.29136404999392,26.45189074644092,-996520.8119048417,-996494.3600140952,-0.5535317157618013,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3600,3600.0,196.9523575719488,25.254388465261155,-996519.5987518575,-996494.3443633922,-0.48706166826676717,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3610,3610.0,202.13549953942464,25.91900138145544,-996520.2092070171,-996494.2902056356,-0.4499277731587422,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3620,3620.0,196.80029131764428,25.23488963668145,-996519.5194488654,-996494.2845592288,-0.6341388097521002,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3630,3630.0,196.88592043073956,25.245869504669344,-996519.4965456452,-996494.2506761405,-0.7541432576779632,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3640,3640.0,196.43621640926045,25.188205812836284,-996519.4356028545,-996494.2473970416,-0.8580187337846381,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3650,3650.0,201.8975733635766,25.88849308927252,-996520.1080615174,-996494.2195684281,-0.8149852968741174,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3660,3660.0,203.03247599308594,26.03401697245531,-996520.2272539525,-996494.1932369801,-0.8200435004770608,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3670,3670.0,199.6854415749379,25.604840554134796,-996519.7324273584,-996494.1275868042,-0.6249077567514799,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3680,3680.0,197.655961034573,25.344608635203134,-996519.4703956707,-996494.1257870356,-0.6275988425030344,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3690,3690.0,193.96035735244945,24.870736617865624,-996519.0108298726,-996494.1400932547,-0.363066008289344,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3700,3700.0,204.63729893993454,26.23979679970553,-996520.454512847,-996494.2147160473,-0.32980809690202045,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3710,3710.0,202.7995024434697,26.004143735106574,-996520.2231361115,-996494.2189923764,-0.7671412239326061,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3720,3720.0,201.2139214069711,25.800831218655695,-996519.999653296,-996494.1988220774,-0.6671333337659272,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3730,3730.0,194.74784547708916,24.971712972028666,-996519.1557676427,-996494.1840546706,-0.48007637643795625,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3740,3740.0,194.06387889812044,24.88401075868389,-996519.1136138015,-996494.2296030428,-0.8672657307826058,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3750,3750.0,205.79230026120374,26.38789785523398,-996520.6490458862,-996494.261148031,-1.0984971496593823,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3760,3760.0,198.65954633359596,25.473294238726776,-996519.7422439104,-996494.2689496718,-0.6958512918587992,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3770,3770.0,196.27632813116364,25.167703998408275,-996519.4108110092,-996494.2431070108,-0.7660694662862971,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3780,3780.0,198.10379723971226,25.402032824650895,-996519.6445970597,-996494.242564235,-0.9379146802015123,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3790,3790.0,196.1182026399591,25.147428218872705,-996519.4077510659,-996494.260322847,-0.6017954715028369,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3800,3800.0,200.98993220215397,25.77211000678388,-996520.068252216,-996494.2961422092,-0.46314611534413463,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3810,3810.0,202.86054527458163,26.011971005563883,-996520.3361924221,-996494.3242214165,-0.6656684588238265,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3820,3820.0,194.65192078855915,24.959412944867726,-996519.2771345,-996494.3177215551,-0.7945974372056517,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3830,3830.0,193.69625901160026,24.83687237691385,-996519.0542294807,-996494.2173571037,-0.8537967506684845,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3840,3840.0,197.4369437538349,25.316524952648866,-996519.5040383072,-996494.1875133546,-0.7051509988034712,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3850,3850.0,195.89873638042704,25.11928696561954,-996519.3150545137,-996494.1957675482,-0.9437444831956602,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3860,3860.0,199.05512058402786,25.524017093281145,-996519.7202825793,-996494.1962654861,-1.0963854283707617,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3870,3870.0,200.73135563013184,25.738953799473812,-996519.9615581552,-996494.2226043558,-0.7845050771116983,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3880,3880.0,200.75638104268913,25.74216270490666,-996520.0083376518,-996494.2661749469,-0.8612193437084216,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3890,3890.0,205.14611248486344,26.305039861928467,-996520.4655611481,-996494.1605212862,-1.0460179752761014,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3900,3900.0,197.5704247068439,25.333640664700045,-996519.4570431127,-996494.123402448,-0.9794085658467641,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3910,3910.0,198.58689720227414,25.463978740264697,-996519.5849295874,-996494.1209508472,-0.9037724862420689,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3920,3920.0,203.92617238050556,26.148611974089906,-996520.3177951085,-996494.1691831345,-0.759264041990424,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3930,3930.0,196.80766433390008,25.235835048145322,-996519.4509968215,-996494.2151617734,-0.5801415357121565,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3940,3940.0,202.53508203767043,25.970238197094638,-996520.2466586893,-996494.2764204922,-0.6802756591420756,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3950,3950.0,201.49787821886812,25.837241829442032,-996520.1094048292,-996494.2721629997,-0.7776188168550324,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3960,3960.0,202.3161784350606,25.94216909101788,-996520.2260593342,-996494.2838902433,-0.43192618357369766,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3970,3970.0,195.31620322721048,25.04459114208846,-996519.2990608084,-996494.2544696663,-0.5047296195334613,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3980,3980.0,198.486746718718,25.45113685683719,-996519.6910967785,-996494.2399599217,-0.5314595435111911,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3990,3990.0,206.18767188296636,26.438594727549845,-996520.618766911,-996494.1801721834,-0.45619092918757587,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4000,4000.0,203.38295384148412,26.078957301380708,-996520.2815895932,-996494.2026322918,-0.8002199317097869,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4010,4010.0,205.02747381851097,26.289827315077023,-996520.5130823271,-996494.2232550121,-0.6865137610600108,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4020,4020.0,197.06063415852805,25.268272325362528,-996519.5065396476,-996494.2382673222,-0.5801266775736149,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4030,4030.0,199.4631119508469,25.576332143454415,-996519.7888594578,-996494.2125273143,-0.9776627535874572,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4040,4040.0,195.4857572575213,25.06633235605568,-996519.3289325715,-996494.2626002154,-0.7701236779919206,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4050,4050.0,194.904342412743,24.991779928603084,-996519.2775867638,-996494.2858068353,-0.4047183639385833,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4060,4060.0,200.57141717846073,25.718445551495318,-996520.0384045459,-996494.3199589944,-0.4835258272575245,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4070,4070.0,199.05198731744616,25.52361532743079,-996519.7943590671,-996494.2707437397,-0.5774871281089372,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4080,4080.0,198.85466713994947,25.49831377493368,-996519.7700522253,-996494.2717384504,-0.34011130651709437,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4090,4090.0,201.41619358971306,25.826767746360446,-996520.1314312294,-996494.304663483,-0.43857713728510683,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4100,4100.0,201.4115600410967,25.826173605532823,-996520.1074433404,-996494.2812697348,-0.9442813178239703,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4110,4110.0,202.12064495170262,25.917096638940816,-996520.2193350276,-996494.3022383887,-0.9450980877376459,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4120,4120.0,201.82231734605952,25.878843320545933,-996520.2526411756,-996494.3737978551,-0.7322969258546479,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4130,4130.0,202.3416959352661,25.945441094820207,-996520.3253972431,-996494.3799561483,-0.8353811341547789,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4140,4140.0,194.9666520587846,24.99976963751374,-996519.3570801765,-996494.357310539,-0.7410398262649194,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4150,4150.0,203.97371812496874,26.15470856879609,-996520.4871869219,-996494.332478353,-0.4573648167523786,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4160,4160.0,200.767606474404,25.743602095715243,-996520.0674556515,-996494.3238535557,-0.23982084756197197,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4170,4170.0,200.51835569454556,25.71164169626933,-996519.9954601052,-996494.283818409,-0.6983238269929833,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4180,4180.0,203.22920535285857,26.059242766832536,-996520.3670002039,-996494.3077574371,-0.7394744575036776,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4190,4190.0,198.69278623310498,25.47755645394012,-996519.7673426133,-996494.2897861594,-0.2877789213746302,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4200,4200.0,196.20818982490505,25.15896690443878,-996519.4280967116,-996494.2691298072,-0.5316619873650879,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4210,4210.0,199.40731747101586,25.569177847434602,-996519.830183206,-996494.2610053585,-0.6064405473330868,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4220,4220.0,198.1510303926875,25.408089337039886,-996519.69882034,-996494.2907310029,-0.5718899402095147,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4230,4230.0,200.25474749422432,25.677840304015827,-996519.9906299736,-996494.3127896696,-0.6785316157491396,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4240,4240.0,195.98155140094957,25.12990599412378,-996519.4940218392,-996494.3641158451,-0.668367682620771,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4250,4250.0,198.333720625318,25.431514952049213,-996519.7741118652,-996494.3425969131,-0.6113719194201842,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4260,4260.0,203.20510782542735,26.056152840282262,-996520.4184476873,-996494.362294847,-0.8827531985648591,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4270,4270.0,203.4468815257247,26.08715448465589,-996520.5215097175,-996494.4343552327,-1.1066889807686766,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4280,4280.0,201.62187018206947,25.853140807468296,-996520.3451110511,-996494.4919702436,-0.83475000792354,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4290,4290.0,197.48557635595137,25.322760910629093,-996519.7673917479,-996494.4446308373,-0.881371827283436,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4300,4300.0,205.3964537082325,26.33714008444813,-996520.7680608493,-996494.4309207648,-0.8691803332669528,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4310,4310.0,197.66030367544374,25.345165474130408,-996519.7303723603,-996494.3852068862,-0.7532010334233018,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4320,4320.0,195.41072486577647,25.05671126193951,-996519.4201450997,-996494.3634338378,-0.5488856383187773,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4330,4330.0,200.14722995964564,25.664053774021713,-996520.0662718975,-996494.4022181235,-0.5831098831840523,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4340,4340.0,199.46169985756336,25.576151076556965,-996519.9765902305,-996494.4004391539,-0.9061279825847919,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4350,4350.0,196.71501219703413,25.223954646786357,-996519.5768849133,-996494.3529302665,-1.0644953592404833,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4360,4360.0,199.30428640492912,25.555966598790402,-996519.9314858111,-996494.3755192123,-1.02061974064697,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4370,4370.0,199.1467776469931,25.535769900418085,-996519.9120700478,-996494.3763001474,-1.099930330134176,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4380,4380.0,198.05641513170465,25.39595721237248,-996519.7211902133,-996494.3252330009,-1.0786233776328547,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4390,4390.0,203.26442329155785,26.06375861785266,-996520.3936281463,-996494.3298695284,-1.0101900851028087,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4400,4400.0,203.34419789355647,26.073987786030038,-996520.4212300858,-996494.3472422997,-0.8370635767859916,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4410,4410.0,204.53308829118683,26.226434298041998,-996520.5612633044,-996494.3348290063,-0.6297946019031383,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4420,4420.0,201.0198948948704,25.77595199928732,-996520.1295032284,-996494.3535512291,-0.5943786669130644,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4430,4430.0,194.57122202509007,24.94906527527677,-996519.2671106877,-996494.3180454124,-0.3878395696112678,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4440,4440.0,194.4453103190284,24.932920136541664,-996519.2194893652,-996494.2865692287,-0.4675357935268634,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4450,4450.0,200.16262334173285,25.666027603915488,-996519.9262193264,-996494.2601917225,-0.4532123905227056,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4460,4460.0,196.90361997988782,25.248139044853378,-996519.5145296607,-996494.2663906158,-0.576635449901722,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4470,4470.0,203.61314887794003,26.1084742614471,-996520.3844373983,-996494.2759631368,-0.5675967964822907,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4480,4480.0,199.75145053487196,25.61330461080776,-996519.927330197,-996494.3140255861,-0.45047033528049196,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4490,4490.0,199.9049962923402,25.63299314997581,-996519.9417600057,-996494.3087668557,-0.9202805661585622,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4500,4500.0,207.61965690251182,26.622212260266224,-996520.9727721137,-996494.3505598535,-0.6207922353435656,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4510,4510.0,198.5940077591619,25.464890497646337,-996519.8142351535,-996494.3493446559,-0.41316702503109287,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4520,4520.0,198.53104928841174,25.45681759261943,-996519.8158301204,-996494.3590125277,-0.5638144940319112,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4530,4530.0,197.40337130992484,25.312220096638583,-996519.6664531563,-996494.3542330597,-0.5469580612345492,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4540,4540.0,196.65212893736611,25.2158913857663,-996519.5621046124,-996494.3462132266,-0.5450141454000595,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4550,4550.0,196.19443493729023,25.157203171933098,-996519.4450980489,-996494.2878948769,-0.3839096661808953,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4560,4560.0,195.86044640396543,25.114377199868024,-996519.3218578836,-996494.2074806837,-0.7074458938874932,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4570,4570.0,199.57322801254895,25.590451871863724,-996519.7485078957,-996494.1580560239,-0.6093860714299709,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4580,4580.0,207.2368688723426,26.573128929998326,-996520.8144729612,-996494.2413440313,-0.726153460183337,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4590,4590.0,197.01862768422356,25.26288600842162,-996519.4579078294,-996494.1950218211,-0.987530275391003,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4600,4600.0,198.07024462457778,25.39773051120272,-996519.5682444886,-996494.1705139774,-0.7009223571478758,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4610,4610.0,202.16734472186937,25.923084757852255,-996520.1252130304,-996494.2021282725,-0.7133675527328694,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4620,4620.0,197.72228882127857,25.353113573717977,-996519.5462421038,-996494.19312853,-0.8372048003584903,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4630,4630.0,200.41429001788097,25.698297783778067,-996519.9349797658,-996494.2366819821,-1.0096721612713888,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4640,4640.0,198.786264696477,25.48954281173871,-996519.6903197357,-996494.2007769239,-0.7750995377480169,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4650,4650.0,202.34397193911752,25.945732937406508,-996520.1959843027,-996494.2502513652,-0.6403261653925153,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4660,4660.0,205.85035337970368,26.39534176717437,-996520.6772972555,-996494.2819554883,-0.8349348692262062,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4670,4670.0,198.50130863293538,25.453004071035476,-996519.7021933623,-996494.2491892913,-0.5263474189947993,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4680,4680.0,198.2273643130518,25.41787732080267,-996519.663646004,-996494.2457686833,-0.4222525133595553,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4690,4690.0,204.59946072400808,26.234944961344112,-996520.4719001609,-996494.2369551995,-0.8153919928053474,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4700,4700.0,200.76113781824233,25.742772646616135,-996519.9992671822,-996494.2564945356,-0.8815337256210237,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4710,4710.0,196.40696402024196,25.184454899646326,-996519.4325612402,-996494.2481063405,-0.7909031494276453,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4720,4720.0,196.0215930793388,25.13504037338844,-996519.4042108202,-996494.2691704468,-0.8707452321934793,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4730,4730.0,195.10929972263762,25.018060759087593,-996519.2321986476,-996494.2141378885,-0.6180820819121715,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4740,4740.0,196.32277545422994,25.173659747069266,-996519.4085282992,-996494.2348685521,-0.7799290045110625,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
