step,time_fs,temperature_K,kinetic_eV,potential_eV,total_eV,pressure_GPa,volume_A3,a_A,b_A,c_A,alpha_deg,beta_deg,gamma_deg
1600,1600.0,98.98679430343856,12.692668354359327,-996533.6393768501,-996520.9467084957,-0.5718698159199814,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1610,1610.0,96.79865697472349,12.412092529850488,-996533.3487425777,-996520.9366500479,-0.6787871002341178,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1620,1620.0,97.59484395545381,12.514184302450882,-996533.4232987117,-996520.9091144092,-0.5718422191114967,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1630,1630.0,97.78913096749807,12.539096924652565,-996533.4348827224,-996520.8957857977,-0.6400355207465408,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1640,1640.0,102.07079254167367,13.088116728243953,-996533.9770073444,-996520.8888906161,-0.6299906082755629,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1650,1650.0,96.89509313432319,12.42445814083709,-996533.2874862939,-996520.8630281531,-0.7204518023225571,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1660,1660.0,98.67783211835405,12.653051407705872,-996533.5158655242,-996520.8628141165,-0.5837070266113087,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1670,1670.0,101.22957642274632,12.980251054978936,-996533.864721623,-996520.884470568,-0.4528956952836235,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1680,1680.0,100.18355614124346,12.846124188678466,-996533.705912011,-996520.8597878224,-0.8594587524574158,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1690,1690.0,97.25523044778737,12.470637063126647,-996533.3166812027,-996520.8460441396,-0.6985160303808536,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1700,1700.0,102.11133508784592,13.093315331718555,-996533.9413597113,-996520.8480443796,-0.4951782242697236,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1710,1710.0,99.1977043035878,12.719712473762831,-996533.5624907707,-996520.8427782969,-0.5986863464513799,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1720,1720.0,98.7465016591316,12.661856619686612,-996533.5040008005,-996520.8421441809,-0.719692838707906,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1730,1730.0,103.29477451358636,13.245062888088054,-996534.136548045,-996520.8914851568,-0.5713174999211014,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1740,1740.0,97.7777012539305,12.537631339624589,-996533.4517258947,-996520.9140945551,-0.6245922759293632,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1750,1750.0,101.52683938462522,13.018367858495145,-996533.920997454,-996520.9026295955,-0.7860221559108266,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1760,1760.0,100.5930136309378,12.898627233740896,-996533.8204470143,-996520.9218197806,-0.6356452725155105,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1770,1770.0,100.5183131026308,12.889048693104558,-996533.7933636699,-996520.9043149768,-0.7305633921803142,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1780,1780.0,99.02261494893268,12.697261487985843,-996533.6082987516,-996520.9110372637,-0.7781943049936485,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1790,1790.0,101.16451024129722,12.971907886902533,-996533.8949675658,-996520.9230596789,-0.5882510105268917,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1800,1800.0,100.9245204233664,12.941134982406997,-996533.8815866867,-996520.9404517043,-0.7178153063473446,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1810,1810.0,99.01351495219832,12.69609463293828,-996533.6397365744,-996520.9436419414,-0.835818716029532,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1820,1820.0,101.9210304685106,13.068913355308235,-996534.0328707577,-996520.9639574024,-0.7424084419357628,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1830,1830.0,99.80144246637393,12.797127328209212,-996533.7343258073,-996520.9371984791,-0.8042451049794209,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1840,1840.0,102.24777022603905,13.110809846751119,-996534.0227072786,-996520.9118974318,-0.7718487224760991,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1850,1850.0,100.113677855332,12.837163984294776,-996533.7493877927,-996520.9122238084,-0.6460894016714888,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1860,1860.0,101.37500990197206,12.998899390167713,-996533.9120943504,-996520.9131949602,-0.6430915387229145,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1870,1870.0,101.65957923810468,13.035388542410377,-996533.9604012818,-996520.9250127394,-0.573858490797939,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1880,1880.0,97.66167160009901,12.522753335687623,-996533.4464177649,-996520.9236644292,-0.6440424425416408,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1890,1890.0,96.1579490230335,12.3299371918579,-996533.2405620301,-996520.9106248382,-0.6029861503750792,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1900,1900.0,102.35492246997943,13.124549537033353,-996534.0424286487,-996520.9178791116,-0.5728398485503151,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1910,1910.0,100.47740542162992,12.88380326989691,-996533.7960256623,-996520.9122223924,-0.6893065826449417,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1920,1920.0,100.93348183511182,12.942284067273032,-996533.8182100558,-996520.8759259885,-0.6481558066590541,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1930,1930.0,101.74145365983004,13.045886961810437,-996533.9159192463,-996520.8700322844,-0.6973981448849474,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1940,1940.0,97.10000547520079,12.45073320513003,-996533.3266994746,-996520.8759662694,-0.6842632975033462,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1950,1950.0,100.72596213542054,12.915674672113681,-996533.775826504,-996520.8601518319,-0.6580302855621915,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1960,1960.0,100.4807100141401,12.884227004164426,-996533.7528024111,-996520.868575407,-0.6131893008233543,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1970,1970.0,99.6054621818881,12.771997584666389,-996533.6562899988,-996520.8842924142,-0.5149665070525163,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1980,1980.0,101.8794945428018,13.063587374872935,-996533.9586453375,-996520.8950579626,-0.5545299757661162,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1990,1990.0,99.71756904493964,12.786372585321514,-996533.6956762488,-996520.9093036634,-0.418049803002892,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2000,2000.0,101.07054767220205,12.9598594542238,-996533.8911374733,-996520.9312780191,-0.7476293914131364,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2010,2010.0,101.23877020615006,12.981429935904282,-996533.8853732469,-996520.903943311,-0.8114504034131527,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2020,2020.0,98.87103635639218,12.67782519026274,-996533.564845342,-996520.8870201517,-0.6622667793261532,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2030,2030.0,98.48166674094708,12.627897930461202,-996533.5022159457,-996520.8743180153,-0.8379931807053405,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2040,2040.0,101.82221873071855,13.056243133728296,-996533.9395266057,-996520.8832834719,-0.7323778578310148,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2050,2050.0,100.81743236593155,12.927403522495622,-996533.8385558511,-996520.9111523286,-0.6043986386091557,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2060,2060.0,100.53854496075277,12.891642940823576,-996533.8266432217,-996520.9350002808,-0.6197555745645146,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2070,2070.0,101.41618365542737,13.004178930748756,-996533.9295341256,-996520.9253551948,-0.5878688510790216,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2080,2080.0,99.75901647849219,12.79168721877261,-996533.7325220552,-996520.9408348363,-0.5345970548209835,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2090,2090.0,99.61889830194548,12.773720442922965,-996533.7036220878,-996520.9299016449,-0.5016494281258193,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2100,2100.0,99.52480710438714,12.761655516746938,-996533.6952522909,-996520.9335967742,-0.738838915288642,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2110,2110.0,99.82182019085681,12.799740279770052,-996533.7451471129,-996520.9454068331,-0.6768590730148659,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2120,2120.0,96.97550985697583,12.434769645497456,-996533.364117023,-996520.9293473775,-0.6634367292933667,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2130,2130.0,97.5263577318633,12.50540259647693,-996533.4322313421,-996520.9268287456,-1.1348333508678758,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2140,2140.0,97.2034842525524,12.464001861943103,-996533.3593299559,-996520.8953280939,-1.0139698425296546,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2150,2150.0,98.91723105642558,12.683748546114185,-996533.5844928301,-996520.900744284,-0.8883116090166205,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2160,2160.0,100.13432837967197,12.839811915856105,-996533.7644000329,-996520.924588117,-0.9402409706940751,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2170,2170.0,101.22579232185635,12.97976583532965,-996533.8843944059,-996520.9046285705,-0.8607590511455033,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2180,2180.0,100.68484701418926,12.910402649700892,-996533.7919207051,-996520.8815180555,-0.6089210603096487,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2190,2190.0,100.38275011973185,12.871666010948093,-996533.7489321162,-996520.8772661053,-0.4756387694320696,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2200,2200.0,98.87656575206027,12.678534201862812,-996533.538801315,-996520.8602671132,-0.6698825250864396,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2210,2210.0,97.49096542320375,12.500864386716003,-996533.3541331276,-996520.8532687409,-0.588406519899304,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2220,2220.0,95.99051632815265,12.308467987983242,-996533.1682202198,-996520.8597522317,-0.5788423361576366,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2230,2230.0,100.12945653929772,12.83918721985922,-996533.6978334326,-996520.8586462127,-0.598526415762435,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2240,2240.0,103.3383279623151,13.250647567178762,-996534.146463768,-996520.8958162008,-0.5788566827740346,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2250,2250.0,102.43009349283754,13.134188407245386,-996534.0364797403,-996520.9022913331,-0.6845552034513551,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2260,2260.0,101.14887705960963,12.969903308495077,-996533.8846269145,-996520.914723606,-0.6792426801758347,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2270,2270.0,98.99930439043989,12.694272471216626,-996533.5952181385,-996520.9009456673,-0.7094980065155931,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2280,2280.0,99.25036659893911,12.726465142685763,-996533.6248605552,-996520.8983954125,-0.8201840808868701,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2290,2290.0,99.25039893945136,12.726469289576258,-996533.6249729297,-996520.8985036401,-0.6887438563044516,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2300,2300.0,102.09025046173457,13.090611737077571,-996534.0142488544,-996520.9236371173,-0.5416884905904547,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2310,2310.0,101.84438854531784,13.05908587761314,-996534.0064143713,-996520.9473284937,-0.6293444214236965,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2320,2320.0,102.0564337168276,13.086275555358094,-996534.0208300025,-996520.9345544472,-0.7033578756155847,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2330,2330.0,100.7149368005384,12.914260938896645,-996533.8607453902,-996520.9464844513,-0.5798268510080863,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2340,2340.0,98.34589428632742,12.610488388609975,-996533.5495029539,-996520.9390145653,-0.5321860776626767,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2350,2350.0,101.30063855471235,12.989363059059336,-996533.9213456926,-996520.9319826335,-0.5991862557674547,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2360,2360.0,99.61231280869093,12.772876012285343,-996533.6679189338,-996520.8950429215,-0.5790796386910955,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2370,2370.0,100.14644474742927,12.841365547718668,-996533.6830407082,-996520.8416751605,-0.5079824966763985,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2380,2380.0,96.7311567156087,12.403437250034568,-996533.223695595,-996520.820258345,-0.58126011286277,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2390,2390.0,100.38340436507842,12.871749902130395,-996533.6961647313,-996520.8244148291,-0.6395263630663086,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2400,2400.0,100.3479566014656,12.867204581609538,-996533.6997689091,-996520.8325643275,-0.7375932422811511,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2410,2410.0,103.29529541949813,13.2451296817046,-996534.0926836237,-996520.847553942,-0.6799971674303876,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2420,2420.0,101.34181624157337,12.99464310400477,-996533.8631190045,-996520.8684759005,-0.6902266792783696,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2430,2430.0,100.82733283188297,12.928673018409286,-996533.7881858043,-996520.8595127859,-0.7563357962289133,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2440,2440.0,101.25358824872693,12.983329992385679,-996533.8490809036,-996520.8657509112,-0.5546362668316617,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2450,2450.0,98.42577361102634,12.620730984947276,-996533.4645365856,-996520.8438056007,-0.6806800157608456,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2460,2460.0,98.94404127880445,12.68718631034886,-996533.5110197058,-996520.8238333955,-0.8083118970785039,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2470,2470.0,101.51758658948614,13.017181410738374,-996533.8475948966,-996520.8304134859,-0.6010609410198632,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2480,2480.0,100.91899029675447,12.940425877081012,-996533.769322896,-996520.8288970189,-0.4943424189960551,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2490,2490.0,99.20185982432326,12.720245319046953,-996533.5595892856,-996520.8393439666,-0.5991942013091422,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2500,2500.0,101.55459050707337,13.021926270464885,-996533.8571449132,-996520.8352186427,-0.7774579454693097,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2510,2510.0,101.36543492899341,12.997671630875423,-996533.8543150339,-996520.856643403,-0.5550106997108062,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2520,2520.0,96.36371073917492,12.356321168037601,-996533.2083959357,-996520.8520747677,-0.7641199917292365,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2530,2530.0,98.15455567551567,12.585953827737413,-996533.4145956672,-996520.8286418394,-0.9552947559638636,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2540,2540.0,98.61848515047895,12.645441590796695,-996533.4756716893,-996520.8302300985,-0.745541342302325,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2550,2550.0,99.11561990439154,12.709187129817746,-996533.5276158641,-996520.8184287342,-0.8702081614614849,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2560,2560.0,101.46321661449367,13.010209773098522,-996533.8125537551,-996520.802343982,-0.7581243367566981,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2570,2570.0,99.64893586978697,12.77757203635486,-996533.5661944344,-996520.788622398,-0.6458051783981555,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2580,2580.0,97.583943129118,12.512786534451196,-996533.3007657204,-996520.7879791859,-0.7119424431921606,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2590,2590.0,100.85757851494043,12.93255129759694,-996533.7335124947,-996520.8009611971,-0.5928573320179403,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2600,2600.0,98.89883697893968,12.681389949426052,-996533.4844234133,-996520.8030334639,-0.7670710693100211,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2610,2610.0,99.24516086893965,12.725797633399393,-996533.5462892007,-996520.8204915673,-0.7241654534532225,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2620,2620.0,95.50903246646477,12.246729298318776,-996533.0756963339,-996520.8289670356,-0.6338589557861254,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2630,2630.0,102.41707222214207,13.132518743411406,-996533.9583925945,-996520.8258738511,-0.7118332397385045,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2640,2640.0,100.74197975626407,12.917728545568453,-996533.7440679618,-996520.8263394162,-0.7420906090140685,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2650,2650.0,100.36336315259958,12.869180100115862,-996533.69532267,-996520.8261425699,-0.7190622056924177,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2660,2660.0,100.3447168375117,12.866789160040403,-996533.675572997,-996520.8087838369,-0.598986210666127,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2670,2670.0,101.44176844382858,13.00745956263888,-996533.8172055909,-996520.8097460283,-0.8277140991593324,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2680,2680.0,101.26015991225144,12.984172649694061,-996533.8129739956,-996520.8288013459,-0.7145313325149959,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2690,2690.0,98.99151679230481,12.693273899628354,-996533.5236564209,-996520.8303825213,-0.4977027504466797,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2700,2700.0,100.84309564833875,12.930694219348378,-996533.7795238708,-996520.8488296515,-0.5984055844656352,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2710,2710.0,96.59311179327692,12.385736319021593,-996533.2334168142,-996520.8476804952,-0.5830798615340756,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2720,2720.0,100.68404065016743,12.910299252968287,-996533.7620872498,-996520.8517879968,-0.7312346810071565,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2730,2730.0,96.95923312156718,12.432682546850737,-996533.2675004628,-996520.8348179159,-0.5971523181432926,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2740,2740.0,101.14749669949384,12.969726310610838,-996533.7985933323,-996520.8288670217,-0.44745867717645715,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2750,2750.0,102.51895011152737,13.145582124963555,-996534.0051943659,-996520.8596122409,-0.6281667899847079,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2760,2760.0,103.35306112893218,13.252536740365912,-996534.1311655825,-996520.8786288421,-0.5271207797614003,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2770,2770.0,100.6525449207733,12.906260685494802,-996533.8132359439,-996520.9069752584,-0.2931496936318993,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2780,2780.0,97.5971335059775,12.514477882071096,-996533.4069893461,-996520.8925114641,-0.5864514684628115,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2790,2790.0,100.55567958246435,12.893840042692498,-996533.7495308851,-996520.8556908425,-0.7180691026703534,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2800,2800.0,99.39934671333283,12.745568248273742,-996533.5995496417,-996520.8539813934,-0.4979245439119984,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2810,2810.0,101.00342448828202,12.951252525204824,-996533.7951575087,-996520.8439049835,-0.5616993621734768,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2820,2820.0,101.73960993688273,13.04565054882149,-996533.8815586072,-996520.8359080584,-0.8830499413333165,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2830,2830.0,102.90961927348823,13.195676020254721,-996534.0331518095,-996520.8374757892,-0.5088615458589579,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2840,2840.0,103.17372326740403,13.229540986075909,-996534.0663358252,-996520.8367948391,-0.659663246320935,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2850,2850.0,98.11508146747718,12.580892212855254,-996533.4243889359,-996520.8434967231,-1.0877823999786418,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2860,2860.0,100.20417671345498,12.848768279601906,-996533.7050417735,-996520.8562734938,-0.7480024025320062,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2870,2870.0,102.23398365407343,13.109042051491816,-996533.9793880517,-996520.8703460002,-0.6723762533387991,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2880,2880.0,100.01812620106833,12.824911789779197,-996533.7232780143,-996520.8983662246,-0.8859825348808457,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2890,2890.0,101.59004523049688,13.02647248341356,-996533.9495337363,-996520.9230612529,-0.8073382753196545,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2900,2900.0,99.80637059000328,12.797759241175752,-996533.7156685541,-996520.9179093129,-0.714644050655435,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2910,2910.0,102.46908654006862,13.139188324861799,-996534.0886061228,-996520.9494177978,-0.7097337659391959,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2920,2920.0,99.7875122905882,12.795341119224362,-996533.7435975075,-996520.9482563883,-0.7360170378234986,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2930,2930.0,99.28884749265517,12.731399388969363,-996533.6420413218,-996520.9106419329,-0.7394209822182201,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2940,2940.0,98.13793222859954,12.58382227170413,-996533.4657589017,-996520.88193663,-0.668163848627105,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2950,2950.0,100.5749705573289,12.896313644832166,-996533.7357523572,-996520.8394387123,-0.6083708015899317,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2960,2960.0,100.17943050986689,12.845595175983554,-996533.6931682973,-996520.8475731213,-0.6891409137525883,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2970,2970.0,101.13745576093699,12.968438802474369,-996533.8383941896,-996520.8699553871,-0.6247533399979142,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2980,2980.0,102.51507069277493,13.14508468309791,-996534.0238050547,-996520.8787203716,-0.5792032740514821,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2990,2990.0,98.89237839718015,12.68056179212598,-996533.5485787196,-996520.8680169275,-0.6771622118150201,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3000,3000.0,99.22746334972558,12.723528353505447,-996533.5994721021,-996520.8759437486,-0.5981140741447721,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3010,3010.0,96.13578229236163,12.327094843412349,-996533.186866398,-996520.8597715546,-0.45140448732633465,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3020,3020.0,97.70786554984991,12.528676595333438,-996533.3593616782,-996520.8306850829,-0.6048970853037293,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3030,3030.0,99.81685669897686,12.799103831678616,-996533.6305047323,-996520.8314009006,-0.552716594588258,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3040,3040.0,100.71391904465189,12.914130436257135,-996533.7344073007,-996520.8202768645,-0.5634094568971242,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3050,3050.0,104.17703049331729,13.358190933431635,-996534.1951064287,-996520.8369154952,-0.6170878431355373,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3060,3060.0,99.26445438149452,12.728271560936625,-996533.572660622,-996520.844389061,-0.5158269134037439,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3070,3070.0,100.42827745847572,12.877503793813968,-996533.7221496893,-996520.8446458955,-0.930631207496315,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3080,3080.0,102.01503694587157,13.080967418162789,-996533.9173623577,-996520.8363949396,-0.7451690527829651,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3090,3090.0,100.31733743785036,12.863278412550413,-996533.7162405137,-996520.8529621012,-0.7275934585509839,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3100,3100.0,102.20648132382013,13.105515541119058,-996533.9714636749,-996520.8659481338,-0.923026656239095,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3110,3110.0,102.17710481831564,13.101748712984028,-996533.9918979079,-996520.890149195,-0.5346360488007145,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3120,3120.0,100.14034641416632,12.840583583597436,-996533.7336380974,-996520.8930545138,-0.48748321908681197,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3130,3130.0,100.1135962029093,12.837153514341395,-996533.7427340419,-996520.9055805275,-0.6201256264589893,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3140,3140.0,98.99904235487146,12.694238871476474,-996533.5749537977,-996520.8807149263,-0.7716888849853079,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3150,3150.0,97.7000413716026,12.52767333322825,-996533.3927616229,-996520.8650882897,-0.5558533152755674,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3160,3160.0,100.0786254057943,12.832669353267265,-996533.6852643758,-996520.8525950225,-0.6767434914826852,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3170,3170.0,99.07556380142276,12.704050900948749,-996533.5574557106,-996520.8534048096,-1.0594988307964195,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
