LAMMPS data file for PMC-010 (2x2x2 supercell)

992 atoms
5 atom types

0.000000 22.088000 xlo xhi
0.000000 16.962000 ylo yhi
0.000000 22.422138 zlo zhi
0.000000 -0.512745 0.000000 xy xz yz

Masses

1 12.0110  # C
2 35.4530  # Cl
3 1.0080  # H
4 14.0070  # N
5 15.9990  # O

Atoms  # atomic

205 3 3.112507 2.578224 22.298816
206 3 7.162375 6.818724 11.334391
207 3 3.718798 3.833412 13.655082
208 3 6.556084 8.073912 19.978125
209 3 3.194327 2.434047 13.408439
210 3 7.080556 6.674547 20.224769
211 3 1.935014 4.630626 12.455498
212 3 8.339868 0.390126 21.177709
213 3 1.231275 3.282147 12.320965
214 3 9.043608 7.522647 21.312242
215 3 0.675822 3.383919 14.395013
216 3 9.599061 7.624419 19.238194
217 3 2.538392 6.072396 14.081103
218 3 7.736490 1.831896 19.552104
219 3 1.706779 6.937458 14.708923
220 3 8.568103 2.696958 18.924285
221 3 -0.254891 4.766322 15.975773
222 3 10.529773 0.525822 17.657434
223 3 0.375663 5.928219 16.413005
224 3 9.899220 1.687719 17.220202
225 4 6.098046 3.605952 12.605390
226 4 4.176837 7.846452 21.027817
227 4 1.154038 4.066300 14.157899
228 4 9.120845 8.306800 19.475309
229 4 1.934710 6.213605 14.535824
230 4 8.340173 1.973105 19.097383
231 4 0.295403 5.326322 15.851443
232 4 9.979479 1.085822 17.781765
233 5 6.290985 3.888623 21.153606
234 5 3.983898 8.129123 12.479602
235 5 5.467571 1.874555 20.703257
236 5 4.807311 6.115055 12.929950
237 3 1.031717 6.912015 18.632797
238 3 9.243166 2.671515 15.000410
239 3 1.506313 7.785558 17.679856
240 3 8.768570 3.545058 15.953351
241 5 0.911327 7.267284 17.889503
242 5 9.363556 3.026784 15.743704
243 3 1.027632 0.474936 13.016051
244 3 9.247251 4.715436 20.617156
245 3 1.677393 0.008481 12.130377
246 3 8.597490 4.248981 21.502830
247 5 1.092207 0.223983 12.235088
248 5 9.182676 4.464483 21.398119
249 2 1.551020 14.904001 9.741074
250 2 9.236608 10.663501 1.469995
251 2 1.358049 9.368367 4.063004
252 2 9.429579 13.608867 7.148066
253 1 6.281744 12.161500 4.818630
254 1 4.505883 16.402000 6.392439
255 1 5.647494 12.080082 6.223713
256 1 5.140133 16.320582 4.987356
257 1 4.141770 12.249108 6.150617
258 1 6.645857 16.489608 5.060452
259 1 3.442580 12.130544 7.512313
260 1 7.345048 16.371044 3.698756
261 1 1.954502 11.925643 7.300200
262 1 8.833125 16.166143 3.910869
263 1 1.067297 10.658327 9.214490
264 1 9.720331 14.898827 1.996579
265 3 7.219210 13.264284 6.917230
266 3 3.568417 9.023784 4.293839
267 3 1.734701 11.059224 6.726641
268 3 9.052927 15.299724 4.484428
269 3 0.848440 12.255045 8.778267
270 3 9.939187 16.495545 2.432802
271 3 2.230459 9.625935 8.228925
272 3 8.557169 13.866435 2.982144
273 3 1.468463 8.794797 9.193077
274 3 9.319165 13.035297 2.017992
275 3 10.752661 11.296692 10.325395
276 3 0.034967 15.537192 0.885674
277 3 0.359764 9.973656 10.829893
278 3 10.427863 14.214156 0.381176
279 3 6.311078 12.814791 7.993492
280 3 4.476549 8.574291 3.217577
281 3 5.757300 13.891878 7.096607
282 3 5.030327 9.651378 4.114462
283 3 5.856164 11.177958 6.636953
284 3 4.931464 15.418458 4.574116
285 3 3.911610 13.162512 5.706434
286 3 6.876017 8.922012 5.504635
287 3 3.836866 11.559603 5.594323
288 3 6.950761 15.800103 5.616746
289 3 3.582185 12.848715 8.038337
