step,time_fs,temperature_K,kinetic_eV,potential_eV,total_eV,pressure_GPa,volume_A3,a_A,b_A,c_A,alpha_deg,beta_deg,gamma_deg
3190,3190.0,406.6912044000666,52.14833570891477,-996492.8185294492,-996440.6701937403,-0.24038358449997382,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3200,3200.0,397.8670078676196,51.016845383683105,-996491.7084346452,-996440.6915892615,-0.08554192035456251,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3210,3210.0,395.07168099143223,50.6584121479051,-996491.4469372358,-996440.7885250879,-0.5989303223669601,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3220,3220.0,397.7365065042782,51.00011173212545,-996491.7732346732,-996440.773122941,-0.26634137530067264,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3230,3230.0,404.0947944413681,51.81540876901718,-996492.6927108422,-996440.8773020732,-0.6931568596223326,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3240,3240.0,397.2858961457301,50.94233182442829,-996491.8988462734,-996440.956514449,-1.059912618167884,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3250,3250.0,408.49818749982717,52.380037698746726,-996493.2264550593,-996440.8464173605,-0.5076701256531616,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3260,3260.0,402.91822075636156,51.66454157826368,-996492.5549575483,-996440.89041597,-0.4467580290824358,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3270,3270.0,399.79091099702026,51.26353954666954,-996492.0548672555,-996440.7913277089,-0.8276685624275619,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3280,3280.0,398.4609656207308,51.09300613653698,-996491.8443911342,-996440.7513849976,-0.484694262528041,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3290,3290.0,398.13932815156375,51.051763890485866,-996491.6961801033,-996440.6444162128,-0.10097831584530223,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3300,3300.0,400.4493661004867,51.34797052873484,-996491.9545131566,-996440.6065426278,-0.26078470650497587,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3310,3310.0,400.14055034110555,51.308372357645375,-996491.9044239614,-996440.5960516038,-0.9977129213361711,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3320,3320.0,395.584883277199,50.724217960263964,-996491.2982221522,-996440.5740041919,-0.7522356232487989,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3330,3330.0,401.3895963011652,51.468532369311085,-996492.0414151022,-996440.5728827328,-0.20287299335085995,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3340,3340.0,395.77600870387136,50.74872518541362,-996491.1548865188,-996440.4061613334,-0.5289818068087782,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3350,3350.0,401.8826210753606,51.531750902584946,-996491.9849905486,-996440.453239646,-0.8383723300448194,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3360,3360.0,397.96875401309075,51.029891872256535,-996491.5194337418,-996440.4895418695,-0.4854971854244038,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3370,3370.0,398.8606402879353,51.14425477062159,-996491.671284639,-996440.5270298684,-0.6891488162746636,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3380,3380.0,390.95310756870555,50.13030446530352,-996490.5455768027,-996440.4152723374,-0.9390557919966481,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3390,3390.0,400.93723811660044,51.410528345092864,-996491.7684124629,-996440.3578841178,-0.36303312968611234,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3400,3400.0,405.30755620357877,51.97091620764987,-996492.4450126154,-996440.4740964078,-0.4655989454066445,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3410,3410.0,406.2081845945954,52.0864000715141,-996492.5349346014,-996440.4485345299,-0.8188544011107547,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3420,3420.0,397.18102240894416,50.92888429772058,-996491.3216888474,-996440.3928045497,-0.06813945936607714,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3430,3430.0,402.0712195975622,51.555934113196756,-996491.9146944212,-996440.358760308,-0.06896986660053427,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3440,3440.0,398.78751620409463,51.134878370957,-996491.5349226637,-996440.4000442928,-0.2034663330176506,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3450,3450.0,403.8458708574826,51.783490324561335,-996492.1474494638,-996440.3639591393,-0.548305847072414,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3460,3460.0,401.54395115177374,51.488324655155346,-996491.7772342587,-996440.2889096036,-0.44147241372674856,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3470,3470.0,398.4126053495106,51.08680509842433,-996491.3305466683,-996440.2437415698,-0.3169846909216553,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3480,3480.0,406.81886744249084,52.16470541428812,-996492.3978769219,-996440.2331715076,-0.5938103158018542,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3490,3490.0,407.9339582382321,52.30768890774236,-996492.6573749561,-996440.3496860483,-1.2772090058730285,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3500,3500.0,409.3254402933351,52.48611291238609,-996492.8652087101,-996440.3790957977,-0.8316512327991646,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3510,3510.0,409.42748766652335,52.49919802614724,-996493.0119317769,-996440.5127337507,-0.1775806713067574,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3520,3520.0,410.6557071138161,52.65668753998151,-996493.2467358693,-996440.5900483293,-0.5914823450634135,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3530,3530.0,409.4062424659891,52.49647384171032,-996493.1862284519,-996440.6897546102,-0.5504847085311274,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3540,3540.0,390.8488888289282,50.11694092616063,-996490.8032034086,-996440.6862624824,-0.4086681644975553,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3550,3550.0,395.07179473340295,50.65842673256887,-996491.4183896893,-996440.7599629568,-0.8911349020742119,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3560,3560.0,397.6396681770397,50.98769455284129,-996491.7154981811,-996440.7278036282,-0.9791992454846924,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3570,3570.0,397.20137007837235,50.93149339544572,-996491.6653052659,-996440.7338118705,-0.4404448386961481,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3580,3580.0,387.2909411038037,49.6607199644158,-996490.3286154618,-996440.6678954974,-0.5416558945125196,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3590,3590.0,392.5431612120605,50.33419048568396,-996490.9781108381,-996440.6439203524,-1.088604749144109,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3600,3600.0,402.0073505723816,51.54774445153089,-996492.1831895655,-996440.635445114,-0.40569422018631784,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3610,3610.0,403.6898898622601,51.763489524900386,-996492.4445944927,-996440.6811049677,-0.08931364829521843,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3620,3620.0,410.8018452676575,52.675426232689766,-996493.3662359285,-996440.6908096957,-0.7539301597576191,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3630,3630.0,408.309561559995,52.35585097248524,-996493.1140259517,-996440.7581749792,-0.9110155294175635,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3640,3640.0,408.14526397224694,52.33478377046722,-996493.062048449,-996440.7272646785,-0.3131089181496125,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3650,3650.0,407.57026902013484,52.261054539371834,-996492.9681136917,-996440.7070591523,-0.39782260257373164,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3660,3660.0,406.48022499424064,52.121282689907616,-996492.8659741622,-996440.7446914724,-0.8753967381731472,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3670,3670.0,404.16910935032024,51.824937863274165,-996492.7716493632,-996440.9467115,-0.9350475744269967,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3680,3680.0,412.94028173119324,52.94962912025196,-996494.0310358518,-996441.0814067315,-0.5713038045169404,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3690,3690.0,412.903188886624,52.944872857785334,-996494.0817020087,-996441.136829151,-0.7041178347878442,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3700,3700.0,406.02020340423775,52.06229601881841,-996493.0731864563,-996441.0108904375,-0.6976728867450276,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3710,3710.0,408.48728528982735,52.37863975332551,-996493.2879789671,-996440.9093392137,-0.11256483665215902,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3720,3720.0,410.63972923933324,52.65463876303863,-996493.52679833,-996440.872159567,-0.4018116053420568,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3730,3730.0,392.56782434080844,50.337352936958204,-996491.1322373839,-996440.7948844469,-0.7086824676716998,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3740,3740.0,396.49770921928064,50.84126586579145,-996491.4663398716,-996440.6250740058,-0.3668905446391736,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3750,3750.0,409.9164562093071,52.561896445597455,-996493.2256698526,-996440.663773407,-0.16916980455064165,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3760,3760.0,390.0730474299987,50.01745798359753,-996490.6066186443,-996440.5891606607,-0.6399353469527085,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3770,3770.0,393.5228933994371,50.45981750308531,-996490.8537815156,-996440.3939640125,-0.635251897531358,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3780,3780.0,400.2785661693452,51.32606955804292,-996491.6769909975,-996440.3509214395,-0.20692810701483574,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3790,3790.0,397.1700376680167,50.92747576969891,-996491.3854924344,-996440.4580166647,-0.5741631473123118,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3800,3800.0,400.1889535747553,51.31457890465317,-996491.6701239679,-996440.3555450633,-1.4821178188604884,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3810,3810.0,390.0887170261821,50.019467231285596,-996490.2158111786,-996440.1963439473,-0.7722420956068621,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3820,3820.0,406.9158806725858,52.177145020644154,-996492.4206162244,-996440.2434712037,-0.6408285592744267,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3830,3830.0,411.3881249673647,52.7506024604244,-996493.0378328793,-996440.2872304189,-0.6095080824935871,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3840,3840.0,395.8853659705604,50.762747616668115,-996490.9933040765,-996440.2305564599,-0.5544002601976088,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3850,3850.0,389.02544916084554,49.883128778449205,-996490.0795468701,-996440.1964180917,-0.4081129784125662,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3860,3860.0,409.7135164500538,52.535874317310125,-996492.7119113328,-996440.1760370155,-0.25400583370850166,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3870,3870.0,399.40674150459574,51.2142790771946,-996491.4548050473,-996440.24052597,-0.6978886335968156,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3880,3880.0,405.8033791656162,52.03449354100936,-996492.290130534,-996440.255636993,-0.6258213198857955,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3890,3890.0,393.17378276225423,50.41505248601488,-996490.6134192598,-996440.1983667738,-0.295181746397245,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3900,3900.0,397.83733139694544,51.01304009225161,-996491.1391405171,-996440.1261004248,-0.8077758674896629,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3910,3910.0,391.36264311998667,50.18281751988125,-996490.2573616382,-996440.0745441184,-0.6963288839593719,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3920,3920.0,399.04404199388995,51.16777161492074,-996491.2260934429,-996440.0583218279,-0.8790642427555999,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3930,3930.0,405.2239475740909,51.96019541794131,-996491.9995035531,-996440.0393081352,-0.9638246994941767,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3940,3940.0,395.4924076152016,50.7123601875495,-996490.6572713058,-996439.9449111182,-0.8949897085580416,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3950,3950.0,408.61611950349635,52.39515963315698,-996492.3489514072,-996439.9537917741,-0.8839486168010191,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3960,3960.0,413.0076384860182,52.9582659991047,-996493.0600121603,-996440.1017461612,-0.6465875138988466,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3970,3970.0,389.799550878852,49.982388648903004,-996490.1122496267,-996440.1298609778,-0.7180914766040756,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3980,3980.0,405.69421056976205,52.02049530223783,-996492.1867229576,-996440.1662276554,-1.0970658565588391,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3990,3990.0,410.81124063305305,52.67663096164248,-996492.9416173324,-996440.2649863708,-0.53077304762546,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4000,4000.0,410.91204796856033,52.68955707048644,-996492.9756951767,-996440.2861381063,-0.5339777524985231,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4010,4010.0,410.7220320774284,52.66519211650276,-996492.9694547708,-996440.3042626543,-0.8381923409374726,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4020,4020.0,407.3006215546112,52.22647875705088,-996492.6206170325,-996440.3941382754,-0.2205697166275182,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4030,4030.0,404.25293926830625,51.835687027894124,-996492.1886257275,-996440.3529386997,-0.6381399091102743,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4040,4040.0,402.74336883297684,51.64212103731919,-996491.8794046297,-996440.2372835923,-0.8783767939407684,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4050,4050.0,400.88221409989865,51.40347284238227,-996491.5785786675,-996440.1751058251,-0.6515564987036112,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4060,4060.0,397.9332248645052,51.025336116076296,-996491.224292347,-996440.1989562309,-0.7022552339474397,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4070,4070.0,396.644315408951,50.860064572803594,-996491.1268199901,-996440.2667554173,-0.5666902957560417,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4080,4080.0,381.1190358249948,48.869322007044836,-996488.9808838976,-996440.1115618906,-0.5847387909083573,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4090,4090.0,390.7711703336593,50.10697540406863,-996490.1238420398,-996440.0168666358,-0.6794444684369922,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4100,4100.0,399.8891362768056,51.27613456915817,-996491.2918211238,-996440.0156865546,-0.7811038421492088,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4110,4110.0,408.77708439113525,52.41579949678601,-996492.4762450652,-996440.0604455684,-0.995306018386537,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4120,4120.0,404.5889726696429,51.87877520495013,-996491.9202787963,-996440.0415035913,-0.7659177345073015,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4130,4130.0,419.47171294665543,53.787127605585695,-996493.8879973872,-996440.1008697816,-0.6062306047021943,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4140,4140.0,412.5438242208253,52.89879300891908,-996493.1943904279,-996440.295597419,-0.6050008308895453,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4150,4150.0,402.09426018982435,51.55888851330971,-996491.8564763943,-996440.297587881,-1.2593864137655555,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4160,4160.0,405.6295357327014,52.01220231463823,-996492.367586168,-996440.3553838533,-0.6961205330128427,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4170,4170.0,383.4484064366471,49.16800759289643,-996489.5023266723,-996440.3343190794,-0.5241179254918945,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4180,4180.0,399.00373334523107,51.162603003159546,-996491.5526553032,-996440.3900523,-1.2131056504637068,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4190,4190.0,412.5252781255134,52.89641491961213,-996493.3592675145,-996440.4628525949,-0.675232242704718,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4200,4200.0,408.7726737749096,52.41523394165934,-996492.8805980016,-996440.46536406,-0.021367844940599845,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4210,4210.0,399.13155253949697,51.17899273123949,-996491.5737365074,-996440.3947437762,-0.5976812878545619,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4220,4220.0,404.7558697979587,51.90017573533314,-996492.2460913447,-996440.3459156094,-1.1181575513567583,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4230,4230.0,399.9121563007976,51.27908633188669,-996491.515016157,-996440.2359298251,-0.5887437845847208,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4240,4240.0,404.4513732138394,51.86113139427272,-996492.2029334581,-996440.3418020639,-0.5094567392078867,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4250,4250.0,400.24627639912524,51.321929173989425,-996491.6623018319,-996440.3403726579,-0.9704398650168075,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4260,4260.0,405.31705788628113,51.972134569232324,-996492.2811623125,-996440.3090277433,-0.7333717913179395,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4270,4270.0,391.52548612149513,50.20369820630533,-996490.4454533381,-996440.2417551317,-0.6317292558471095,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4280,4280.0,394.5896245274878,50.59660003581502,-996490.8746030995,-996440.2780030638,-0.9148310508567172,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4290,4290.0,392.5216365557476,50.33143046778517,-996490.6055901338,-996440.274159666,-1.1676844828604276,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4300,4300.0,407.0389264140227,52.19292266855633,-996492.589477005,-996440.3965543364,-0.8099423828127353,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4310,4310.0,400.0892677378251,51.301796600946034,-996491.729170847,-996440.4273742461,-0.46533115982515044,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4320,4320.0,383.79199767632036,49.21206488038942,-996489.6034479883,-996440.3913831079,-0.8249590942646333,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4330,4330.0,403.00302091238353,51.67541515250517,-996492.0488467505,-996440.3734315981,-0.6731372288609841,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4340,4340.0,401.12940432717664,51.435169025669715,-996491.7762620416,-996440.341093016,-0.31353817557763847,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4350,4350.0,390.6245968047983,50.088180885017344,-996490.3148318982,-996440.2266510131,-0.24885923746579033,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4360,4360.0,397.06796230459366,50.91438706686541,-996491.1967208378,-996440.282333771,-0.7478364809685674,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4370,4370.0,396.6560564045502,50.86157007224258,-996491.171156767,-996440.3095866948,-0.12765638918001895,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4380,4380.0,397.199221322325,50.931217869320484,-996491.1769789048,-996440.2457610355,0.045797720507261136,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4390,4390.0,399.2513810489505,51.19435784676418,-996491.4259020151,-996440.2315441683,-0.3386704919608627,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4400,4400.0,404.67707318155794,51.890071970215196,-996492.0954138228,-996440.2053418526,-0.4436022633386114,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4410,4410.0,414.54527248822137,53.15543046510936,-996493.3537114619,-996440.1982809968,-0.34519857509272,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4420,4420.0,394.80183611236174,50.62381105205928,-996490.7040791665,-996440.0802681145,-0.37410377358253133,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4430,4430.0,397.4213854755507,50.95970506235431,-996490.9703156827,-996440.0106106204,-0.6377695802514597,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4440,4440.0,398.8331903586559,51.14073497940958,-996491.1543499805,-996440.0136150011,-0.31373588789229684,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4450,4450.0,401.71681508775345,51.51049028467451,-996491.6188863724,-996440.1083960878,-0.5165988318642887,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4460,4460.0,412.28175284044573,52.865188676747955,-996493.1698857514,-996440.3046970747,-0.5290833635516837,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4470,4470.0,411.3360123456527,52.74392027388507,-996493.1687102213,-996440.4247899475,-0.7727967573358924,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4480,4480.0,407.43997598893617,52.24434760138554,-996492.729110476,-996440.4847628745,-0.6012887458832884,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4490,4490.0,408.15619382019304,52.33618525978829,-996492.7736097636,-996440.4374245038,-0.14688537540137583,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4500,4500.0,400.66784621431657,51.37598533259205,-996491.8955725605,-996440.5195872278,-0.5286935473790645,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4510,4510.0,405.43655140155454,51.987456729835,-996492.4463414941,-996440.4588847642,-0.8195637622437855,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4520,4520.0,400.96009726947113,51.413459479981015,-996491.9003778894,-996440.4869184095,-0.5926504549043089,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4530,4530.0,401.8950285753655,51.533341865134815,-996491.876484243,-996440.3431423778,-0.33084332347888684,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4540,4540.0,392.3864193674056,50.314092125438485,-996490.5937356525,-996440.2796435271,-1.2134470260752748,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4550,4550.0,384.98174988016376,49.36462189825749,-996489.5304628909,-996440.1658409926,-1.1561314079505127,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4560,4560.0,398.24187741165906,51.06491335913504,-996491.2612066478,-996440.1962932887,-0.47157004458164015,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4570,4570.0,422.65546640458047,54.195367179842556,-996494.5444630797,-996440.3490958998,-0.8632045002671899,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4580,4580.0,422.40756530654573,54.16357984453003,-996494.5829481819,-996440.4193683374,-1.0820935904095963,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4590,4590.0,403.9467531637076,51.7964260465912,-996492.2501333317,-996440.4537072851,-0.872815039125654,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4600,4600.0,404.33595593952816,51.84633191323582,-996492.3380186936,-996440.4916867804,-0.5148653752847803,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4610,4610.0,397.8614715564972,51.01613548534285,-996491.4471498141,-996440.4310143287,-0.5226480675532418,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4620,4620.0,396.2742179108648,50.81260849712156,-996491.197824164,-996440.3852156668,-0.513213597151013,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4630,4630.0,404.0673491995034,51.81188957885303,-996492.1745749076,-996440.3626853288,-0.5092807914506019,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4640,4640.0,402.2724168775165,51.58173281055057,-996492.049846994,-996440.4681141834,-0.6049595843142357,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4650,4650.0,407.54297360037737,52.257554560278535,-996492.7750419007,-996440.5174873404,-0.6382236749695119,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4660,4660.0,394.3771206074409,50.56935153463729,-996491.0793403727,-996440.5099888381,-0.5910001326622468,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4670,4670.0,398.36530746817044,51.080740286184074,-996491.5273937456,-996440.4466534595,-0.663827248229432,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4680,4680.0,398.5808167980913,51.10837415867388,-996491.501423665,-996440.3930495064,-1.066325576167988,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4690,4690.0,399.4596390526152,51.22106191159685,-996491.4754349467,-996440.2543730352,-1.1967126875300462,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4700,4700.0,392.3787261830881,50.31310566014462,-996490.4863811312,-996440.1732754711,-0.8111056504053441,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4710,4710.0,397.83767999803126,51.01308479193101,-996491.0600616616,-996440.0469768697,-0.8212669464393141,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4720,4720.0,399.93276733941946,51.28172920035724,-996491.2397731426,-996439.9580439422,-0.614343509562523,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4730,4730.0,396.82944170259634,50.883802553869124,-996490.8902874603,-996440.0064849064,-0.41170212881886764,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4740,4740.0,385.6389586890681,49.44889307311153,-996489.466580367,-996440.0176872938,-0.04117988769528001,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4750,4750.0,392.7802895263672,50.36459647137228,-996490.3007255684,-996439.936129097,-0.563002167185285,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4760,4760.0,402.23845969124505,51.57737862061418,-996491.5111901248,-996439.9338115042,-0.4507665338219716,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
